dataset	species_i	species_j	deltaF_j_Bi	eps_ij	sumF2	eff_inter
butyrate_Clark2021.csv	BA	BY	1.72106179023611	NA	1242.03785910313	NA
butyrate_Clark2021.csv	BA	PJ	1.98090984300829	13.5914560606061	1242.03785910313	0.0216768344812858
butyrate_Clark2021.csv	BA	DF	4.27790127242455	-13.0345583333333	1242.03785910313	-0.0448944074216248
butyrate_Clark2021.csv	BA	BL	9.49850745903385	NA	1242.03785910313	NA
butyrate_Clark2021.csv	BA	BP	-1.42587846504748	NA	1242.03785910313	NA
butyrate_Clark2021.csv	BC	ER	7.75647597469861	-14.4036970588235	1116.45099250826	-0.100068817111804
butyrate_Clark2021.csv	BC	FP	3.93417459946208	2.25189911666667	1116.45099250826	0.00793529170988266
butyrate_Clark2021.csv	BC	AC	26.0709114795748	4.261275	1116.45099250826	0.0995075682323807
butyrate_Clark2021.csv	BC	CC	8.15867259466795	-2.0415910469697	1116.45099250826	-0.0149193050444691
butyrate_Clark2021.csv	BC	RI	6.45046113705427	-7.76748343571428	1116.45099250826	-0.0448777871765088
butyrate_Clark2021.csv	BC	DP	-7.16143340633273	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BH	4.41180169337762	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	CA	4.61697117475648	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	PC	3.77120915189987	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	DL	-0.0756840035766366	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	CG	6.94948692320679	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BF	0.0602981256721904	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	EL	3.51293867618058	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	CH	3.11945598550331	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BO	4.65070681014171	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BT	-0.380942185603661	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BU	-3.39469804852919	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BV	2.00129954294663	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BY	1.17147894868278	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	PJ	0.85859125135568	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	DF	1.09705543135495	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BL	4.36672544347084	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BP	1.35971436128451	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BC	BA	3.84017422547371	NA	1116.45099250826	NA
butyrate_Clark2021.csv	BF	ER	6.75714279855546	-4.7819137254902	1040.38771805342	-0.0310577233206538
butyrate_Clark2021.csv	BF	FP	3.07796989934337	3.20535833333333	1040.38771805342	0.00948299974654527
butyrate_Clark2021.csv	BF	AC	25.3402837392945	3.788575	1040.38771805342	0.0922767193438437
butyrate_Clark2021.csv	BF	CC	8.22164863097879	-0.919089393939394	1040.38771805342	-0.00726309040976291
butyrate_Clark2021.csv	BF	RI	5.83127052583819	-19.0526452380952	1040.38771805342	-0.106788197023344
butyrate_Clark2021.csv	BF	DP	-5.98521333553236	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BH	3.63131496809255	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	CA	3.69506614971993	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	PC	2.59302170333958	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	DL	1.38910628976435	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	CG	5.49669595997202	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	EL	4.42417118535595	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	CH	2.72421895487382	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BO	4.64147079427828	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BT	2.726814486383	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BU	-3.5423677611731	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BV	0.84016737643492	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BC	-1.38306500402771	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BY	0.499940519739216	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	PJ	0.454926742006812	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	DF	1.9813116782958	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BL	5.45810516219591	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BP	-0.613554454376594	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BF	BA	5.85708544945271	NA	1040.38771805342	NA
butyrate_Clark2021.csv	BH	ER	6.89281125852399	0.896565856127453	1077.34926486915	0.00573617064459973
butyrate_Clark2021.csv	BH	FP	3.05506410045275	-9.6294956372549	1077.34926486915	-0.027306582355553
butyrate_Clark2021.csv	BH	AC	25.9278044668028	-5.26603897058824	1077.34926486915	-0.12673404363492
butyrate_Clark2021.csv	BH	CC	8.46041851057242	0.397110606060604	1077.34926486915	0.00311850764818392
butyrate_Clark2021.csv	BH	RI	5.12591152628867	2.50511306428571	1077.34926486915	0.0119190575884767
butyrate_Clark2021.csv	BH	DP	-2.22572952734292	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	CA	3.27041954014404	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	PC	1.93478475321527	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	DL	-0.804779895447968	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	CG	7.67121356890618	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BF	0.0199630551904981	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	EL	3.20922364704807	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	CH	2.26434161178716	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BO	7.71648779330358	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BT	-3.19427961478982	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BU	-3.73991150676075	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BV	2.04484480430354	-11.6145862745098	1077.34926486915	-0.0220448717718772
butyrate_Clark2021.csv	BH	BC	-0.223983742554786	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BY	5.6447737359349	-9.93955294117648	1077.34926486915	-0.0520783085103808
butyrate_Clark2021.csv	BH	PJ	0.857719898926806	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	DF	1.76319903785548	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BL	4.82849636340558	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BP	1.48961932074634	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BH	BA	2.62259058734467	NA	1077.34926486915	NA
butyrate_Clark2021.csv	BL	ER	4.80058600521368	-1.2413541271836	928.105635234671	-0.00642085019661047
butyrate_Clark2021.csv	BL	FP	1.84911462146052	5.0303759469697	928.105635234671	0.0100222877244281
butyrate_Clark2021.csv	BL	AC	25.5310846586247	-3.92532177424242	928.105635234671	-0.107980943898898
butyrate_Clark2021.csv	BL	CC	6.04286845825355	1.25768524955436	928.105635234671	0.00818875162095224
butyrate_Clark2021.csv	BL	RI	3.60563993860304	-11.3633084857143	928.105635234671	-0.0441458357274154
butyrate_Clark2021.csv	BL	DP	-5.74041345916705	6.5502893939394	928.105635234671	-0.040514105260121
butyrate_Clark2021.csv	BL	BH	1.29768705563311	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	CA	3.22099091635769	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	PC	1.05800782732715	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	DL	-2.23493821059631	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	CG	4.98262353708018	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BF	-3.19867783835293	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	EL	1.26786984822501	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	CH	1.94522824699497	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BO	4.10979378669002	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BT	-4.35522209196358	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BU	-5.65004724185294	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BV	-1.55382877357424	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BC	-4.72400548903821	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BY	2.05792878130022	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	PJ	-0.17632822078793	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	DF	1.11938701878514	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BP	-1.00212123125536	NA	928.105635234671	NA
butyrate_Clark2021.csv	BL	BA	3.11082317723608	NA	928.105635234671	NA
butyrate_Clark2021.csv	BO	ER	5.5839986894744	-5.57518039215686	1021.55634448778	-0.0304748731397652
butyrate_Clark2021.csv	BO	FP	2.07773327453338	2.84315833333333	1021.55634448778	0.00578267141681308
butyrate_Clark2021.csv	BO	AC	26.2661698085801	8.38410833333334	1021.55634448778	0.215571480090298
butyrate_Clark2021.csv	BO	CC	6.68685662461534	3.79084393939394	1021.55634448778	0.024813932237609
butyrate_Clark2021.csv	BO	RI	4.31531113278694	-14.6532785714286	1021.55634448778	-0.0618991370298033
butyrate_Clark2021.csv	BO	DP	-5.73613861299573	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BH	3.15783938786721	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	CA	3.57118718040109	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	PC	3.11114580383829	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	DL	-4.44225424537878	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	CG	5.13369088381101	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BF	-3.56063695686312	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	EL	3.71825180834967	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	CH	0.530601505072124	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BT	-4.89016307500528	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BU	-4.25058439835347	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BV	-2.36723573518744	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BC	-4.329571170281	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BY	1.165591503794	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	PJ	0.629352085255309	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	DF	0.0666510821614246	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BL	4.67916044597108	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BP	-1.05188830268983	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BO	BA	1.88124349428634	NA	1021.55634448778	NA
butyrate_Clark2021.csv	BP	ER	7.73964697792074	-7.91189705882353	1275.0317649476	-0.0480264820409868
butyrate_Clark2021.csv	BP	FP	4.53174692096112	-0.383275	1275.0317649476	-0.00136224472901877
butyrate_Clark2021.csv	BP	AC	26.9629839877504	1.654575	1275.0317649476	0.0349891512180212
butyrate_Clark2021.csv	BP	CC	9.02796683682175	-1.33652272727273	1275.0317649476	-0.00946335863167507
butyrate_Clark2021.csv	BP	RI	6.51473095382466	-14.0758285714286	1275.0317649476	-0.071919962008777
butyrate_Clark2021.csv	BP	DP	-4.29259119704022	-13.834625	1275.0317649476	0.0465763999940764
butyrate_Clark2021.csv	BP	BH	5.12186102505129	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	CA	6.77360531863727	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	PC	4.99354299339413	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	DL	-1.53579483962001	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	CG	6.36985699154781	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BF	-1.54847462941628	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	EL	3.64307867811672	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	CH	2.74913309416004	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BO	8.18363545598845	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BT	-3.00189643332265	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BU	-0.572614275539426	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BV	1.1655565019508	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BC	0.140641696906929	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BY	2.41049724826243	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	PJ	5.04855563415867	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	DF	1.34092308271831	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BL	6.74715921597051	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BP	BA	2.3866530428597	NA	1275.0317649476	NA
butyrate_Clark2021.csv	BT	ER	6.74543789234179	-14.2411137254902	1013.81184306073	-0.094753823217388
butyrate_Clark2021.csv	BT	FP	3.17474860157409	0.285658333333333	1013.81184306073	0.00089453817341495
butyrate_Clark2021.csv	BT	AC	25.2720949358324	1.343575	1013.81184306073	0.0334923636824957
butyrate_Clark2021.csv	BT	CC	8.30491612501634	-9.97165606060606	1013.81184306073	-0.0816855393608612
butyrate_Clark2021.csv	BT	RI	5.57338738571668	-18.3696119047619	1013.81184306073	-0.100986158300755
butyrate_Clark2021.csv	BT	DP	-6.34503231799813	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BH	2.48820710623961	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	CA	4.129993374386	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	PC	1.74523188917507	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	DL	0.37288306115239	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	CG	5.2262072656165	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BF	4.28212363767686	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	EL	3.47590291732608	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	CH	2.41619200475771	9.04302916666666	1013.81184306073	0.0215520216308836
butyrate_Clark2021.csv	BT	BO	4.11834259324869	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BU	-4.72912802661819	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BV	1.81734335442149	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BC	-0.627618677686211	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BY	1.13291366066128	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	PJ	0.0577747752559397	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	DF	1.60325217317881	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BL	5.26323117078603	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BP	-0.852917797512056	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BT	BA	3.73475834698335	NA	1013.81184306073	NA
butyrate_Clark2021.csv	BU	ER	7.94425339438937	-0.828880392156861	1250.7662845475	-0.00526464132451187
butyrate_Clark2021.csv	BU	FP	4.7143013529241	8.454825	1250.7662845475	0.0318673387895617
butyrate_Clark2021.csv	BU	AC	24.9215598523763	-0.829674999999995	1250.7662845475	-0.0165313019914032
butyrate_Clark2021.csv	BU	CC	8.93188108084212	0.85534393939394	1250.7662845475	0.00610811983363433
butyrate_Clark2021.csv	BU	RI	7.12169475120083	-19.8913785714286	1250.7662845475	-0.113258830299812
butyrate_Clark2021.csv	BU	DP	-4.81756872100745	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BH	3.24964683646934	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	CA	4.97737224189228	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	PC	7.67776365758792	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	DL	-0.368327675996149	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	CG	7.19483134384384	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BF	-0.956333252388092	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	EL	9.23980755634053	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	CH	4.18153000383127	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BO	6.59504903582923	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BT	-3.93347126186678	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BV	1.60510805534192	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BC	-1.67282019359199	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BY	1.38031888960819	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	PJ	3.96634850509054	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	DF	4.09366595731903	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BL	5.57687299952374	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BP	2.37167430992819	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BU	BA	2.284633020385	NA	1250.7662845475	NA
butyrate_Clark2021.csv	BV	ER	7.34235303701817	-12.6006926960784	930.565818589632	-0.0994220209225026
butyrate_Clark2021.csv	BV	FP	2.33519544488104	2.8565793627451	930.565818589632	0.00716840333328986
butyrate_Clark2021.csv	BV	AC	24.8812579002066	0.546275000000001	930.565818589632	0.0146061771106481
butyrate_Clark2021.csv	BV	CC	6.85931930689443	-5.01207272727273	930.565818589632	-0.0369446271708608
butyrate_Clark2021.csv	BV	RI	4.96950171157729	-19.6264785714286	930.565818589632	-0.104811306094148
butyrate_Clark2021.csv	BV	DP	-5.18322716994128	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	BH	4.8403308404408	-11.6145862745098	930.565818589632	-0.0604131798314653
butyrate_Clark2021.csv	BV	CA	3.64480464236517	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	PC	1.33371604404589	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	DL	0.995757324987128	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	CG	5.86333903414232	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	BF	-0.9069052605576	NA	930.565818589632	NA
butyrate_Clark2021.csv	BV	EL	2.1871671558883	NA	930.565818589632	NA
